State,Abbreviation,City,crime_index,traffic_index,pollution_index,health_care_index,rent_index,property_price_to_income_ratio,safety_index,cpi_index,Code,lakes_count,parks_count,population,min_wage,quality_of_life
California,CA,Fairfield,62.941176470588225,92.09991932403042,26.149425287356323,100.0,50.522243900934534,3.298223181035433,37.058823529411775,80.72866101922092,CA,4,53,105598,13.0,202.65
California,CA,Indio,61.764705882352935,199.98040009899267,34.48275862068966,72.22222222222223,73.55747641698217,4.656854555203582,38.23529411764706,77.01625783620307,CA,5,23,79665,13.0,132.82
Illinois,IL,Joliet,61.706325119165854,74.6296340313225,8.620689655172415,65.75854700854701,25.00927854621944,1.947584864503076,38.29367488083414,64.89887156571095,IL,1,145,147524,10.0,234.82
Texas,TX,Arlington,52.81141868512112,176.64585654514798,31.32183908045977,75.92592592592592,31.945289237578105,2.902670461422088,47.188581314878896,93.43654151952214,TX,8,94,365892,7.25,188.76
Oklahoma,OK,Norman,20.238095238095237,101.01048768175751,11.20689655172414,54.16666666666666,23.170591350633305,1.9283859934853416,79.76190476190476,71.12193399023849,OK,8,27,111402,7.25,282.76
Connecticut,CT,Norwalk town,41.56538818736051,110.95389457852542,30.42731534110844,71.3858363858364,30.03551238986842,3.593311695167677,58.4346118126395,67.5655580040713,CT,9,139,85956,12.0,255.05
Texas,TX,Victoria,17.647058823529417,90.86191593545992,12.06896551724138,86.1111111111111,32.81795970841555,2.2747620788758667,82.3529411764706,71.01218074165186,TX,0,40,62675,7.25,309.39
Illinois,IL,Aurora,63.72012671344001,162.5862623995597,45.331764836219016,68.96527777777777,36.185952793474115,2.1687724572822913,36.279873286560004,81.00812915348399,IL,2,10,198207,10.0,123.37
California,CA,Buena Park,28.82157201429648,92.19564084574515,18.029992038612725,58.80116959064328,49.98477322113735,4.9513940000000005,71.17842798570352,72.96069166609445,CA,4,136,80792,13.0,302.14
Minnesota,MN,Burnsville,80.88235294117645,126.57129125948511,24.87670591866172,77.11348428260193,57.19135925275115,1.4685172098606964,19.11764705882353,74.0759340873954,MN,6,118,60391,10.0,159.72
Texas,TX,League City,61.580882352941174,70.83139154664397,56.46551724137931,82.4074074074074,51.43594405658973,1.34053068750102,38.41911764705881,73.85514140932386,TX,1,17,84096,7.25,180.13
New Jersey,NJ,Perth Amboy,32.1078431372549,159.89305276377144,29.597701149425284,87.03703703703704,31.63910735072708,19.398333802980424,67.8921568627451,74.92024628984026,NJ,8,101,50918,11.0,232.41
California,CA,San Mateo,5.882352941176472,137.92401021944409,40.0,74.09297052154196,94.80982791622179,13.353386799999996,94.11764705882355,72.30525714442027,CA,9,107,97383,13.0,330.79
Florida,FL,Weston,21.568627450980397,95.1635285892701,13.79310344827586,58.33333333333334,53.10210316396097,3.8694306768558953,78.4313725490196,79.56613900383333,FL,4,32,65591,8.56,290.56
Florida,FL,Clearwater,38.42752787389466,105.06940303013842,29.02298850574713,74.58333333333333,36.5602912703176,6.127308720560154,61.572472126105346,76.25987998761379,FL,9,73,109052,8.56,247.97
Tennessee,TN,Jackson,58.45588235294117,120.89975863030308,12.715517241379311,75.0,22.331906745572656,1.7762744630120524,41.54411764705883,69.59818304451281,TN,3,108,66814,7.25,208.03
Kentucky,KY,Owensboro,21.56862745098039,89.23925142576833,55.977011494252885,35.185185185185176,23.514342241126442,1.9267993768944285,78.43137254901961,92.96184829541865,KY,3,54,57511,7.25,253.44
California,CA,Pleasanton,26.89950980392157,150.12269539125757,5.747126436781608,97.22222222222223,72.89714830089095,3.9970700940961033,73.10049019607844,68.16504037126839,CA,5,91,70381,13.0,296.95
Illinois,IL,Schaumburg,38.095571034345454,203.50727422203698,35.90750358498837,68.92857142857143,33.1549690522707,3.069398411721297,61.904428965654546,75.56707067517826,IL,5,85,74294,10.0,195.15
Illinois,IL,Vernon township,42.10159554017687,94.43164581466095,28.376436781609193,53.7037037037037,38.38605997420719,2.558098366492241,57.89840445982314,79.10430121098751,IL,8,73,67157,10.0,238.57
New Jersey,NJ,Hoboken,15.441176470588234,214.64260669233508,48.27586206896552,100.0,84.0604143202783,8.739909965740955,84.55882352941177,69.75743749287868,NJ,2,22,50057,11.0,241.71
Illinois,IL,Naperville,13.75,165.1540095399443,14.942528735632186,94.44444444444444,46.125426614090884,1.7918951643083156,86.25,64.4109880066641,IL,8,116,142402,10.0,319.04
Illinois,IL,Waukegan township,33.74428718855963,146.51190833940376,38.40385771166704,65.29520487853821,34.3556931960038,3.592142558815193,66.25571281144036,74.33121269864894,IL,4,134,90936,10.0,247.53
Tennessee,TN,Knoxville,42.85649892140764,120.5688941799626,49.6031746031746,67.1825396825397,33.444113050379265,2.905827586041239,57.14350107859236,66.89403383005472,TN,6,46,178258,7.25,205.85
New Jersey,NJ,Lakewood township,36.76470588235294,193.30186800265307,83.6206896551724,94.72222222222223,25.476110222386133,3.424386677664291,63.23529411764706,75.00064264772271,NJ,7,68,93205,11.0,173.98
California,CA,Madera,46.608117844445786,147.09327489903006,43.10344827586207,62.458500433801504,25.15362781450783,3.4816491909873237,53.391882155554214,75.82939699297087,CA,6,31,61603,13.0,172.13
Arizona,AZ,Phoenix,52.0961022485167,147.549426253219,57.033319472462814,66.57860274135516,37.78148537400032,3.3748957873236938,47.9038977514833,66.59495933326005,AZ,0,112,1449038,12.0,207.85
Nevada,NV,Sparks,46.31905933763518,123.0201466912734,32.35670268116817,62.235449735449755,40.41704802924938,3.4635402451738955,53.68094066236482,66.59693316659548,NV,9,129,91237,8.0,234.84
Connecticut,CT,Stratford town,35.17156862745098,149.80255623833153,32.3354849159765,55.550616410264894,32.75130563585773,3.0056761796130456,64.82843137254902,84.21161599658572,CT,9,55,51442,12.0,216.99
Illinois,IL,Libertyville township,31.739453357100416,105.25638440100587,35.775862068965516,66.66666666666667,33.65283083103383,4.10658461847572,68.26054664289958,73.51210870931234,IL,1,147,53179,10.0,276.76
Indiana,IN,Muncie,40.29411764705882,110.92581701088986,33.62068965517241,97.22222222222223,19.49406155624357,2.661548300034194,59.70588235294117,65.18875051026622,IN,1,25,70193,7.25,222.75
Illinois,IL,Peoria City township,30.497198879551817,105.27336085449545,33.5718763994626,75.55555555555554,34.53264474001991,3.7686673951776046,69.50280112044817,85.637487502105,IL,5,106,104341,10.0,274.93
Indiana,IN,Pleasant township,72.81454248366013,125.51721611259879,41.52298850574712,59.76190476190476,31.994802690356956,2.9423193125025398,27.18545751633987,75.54832985210554,IN,6,81,52886,7.25,139.44
Ohio,OH,Toledo,61.15360488880793,222.29550376024585,44.348659003831415,54.62962962962963,21.161116448081142,1.509573302622346,38.84639511119207,66.6137392291801,OH,7,44,287065,8.7,105.64
California,CA,Visalia,61.91696042285382,132.39484307542443,66.32183908045978,75.0,30.313346340560717,2.3678959833784283,38.083039577146195,67.54429319181567,CA,0,62,124869,13.0,142.52
California,CA,Woodland,48.91598124247354,122.82021265655632,45.403547878131256,69.50185576904244,46.86470417477339,4.948902685566137,51.08401875752646,77.46005437680563,CA,2,147,55615,13.0,223.54
Florida,FL,Boca Raton,33.79039438272729,176.91093102643387,14.080459770114947,67.3989898989899,69.10789531597132,3.6959271673615066,66.20960561727271,84.90550907073798,FL,0,103,85158,8.56,251.2
Illinois,IL,Cicero township,64.78224029152821,97.56907294263259,26.9226750261233,61.25000000000001,30.625448598498465,3.4278772778890234,35.21775970847178,80.85195403588885,IL,7,108,84267,10.0,191.82
Indiana,IN,Knight township,67.65716433949677,141.11243787188806,40.93189416522814,76.41666666666667,33.97486636245714,1.9162337353151553,32.34283566050322,73.4100293818183,IN,0,111,67971,7.25,160.71
Connecticut,CT,New Britain town,29.044117647058826,81.4222004014335,25.28735632183908,75.92592592592591,43.762743896465345,2.583137062903411,70.95588235294116,80.95675916908627,CT,8,41,73251,12.0,279.44
Florida,FL,Ocala,45.79831932773107,89.59791220314011,26.896551724137932,72.93209876543209,25.939732430779177,1.376580243467676,54.20168067226893,80.84615986364074,FL,6,128,56565,8.56,254.32
Washington,WA,Redmond,15.896358543417367,123.72911624603191,18.226600985221676,72.91666666666667,62.72501955894805,4.384821966290032,84.10364145658266,85.18492867660794,WA,3,129,54731,13.5,326.31
Arkansas,AR,Fort Smith,41.911764705882355,98.65932299663523,17.931034482758623,77.77777777777777,17.602164763357507,3.5804366009093616,58.08823529411765,68.85200648943822,AR,0,134,86291,10.0,260.9
New York,NY,Greenburgh town,48.751616031027794,74.40579188721438,27.791777188328915,73.02414021164022,24.494147156006846,1.8044807764363784,51.24838396897219,50.62567544976059,NY,1,10,88489,11.8,210.48
Missouri,MO,Lee's Summit,33.823529411764696,73.2218490465537,37.758620689655174,53.70370370370371,26.00014413518838,2.314406949231228,66.17647058823529,76.1436647712028,MO,4,103,91526,9.45,267.61
Georgia,GA,Columbus,70.5718954248366,84.91936172415464,29.051724137931036,75.0,19.387642361643728,1.5461779573120802,29.4281045751634,58.012426520932635,GA,1,34,191101,5.15,161.55
California,CA,El Monte,44.2554036376886,111.16851610240886,30.366532417149056,66.21554547745023,31.760811110149582,2.9263304061872493,55.74459636231139,66.55948023389524,CA,0,97,113677,13.0,229.2
Wisconsin,WI,Green Bay,26.789215686274506,127.02576304428987,34.625068418171864,63.42592592592593,23.702456979055448,3.287125503917088,73.2107843137255,87.17869928451312,WI,6,23,103946,7.25,237.84
Connecticut,CT,Greenwich town,22.101244343891402,163.30919258652278,33.58699177766115,72.43071743071744,38.817149567926975,5.603978986756359,77.8987556561086,78.40687292513,CT,2,142,61313,12.0,274.36
New York,NY,Hamburg town,40.86134453781513,103.91362248650941,29.21510673234811,46.111111111111114,36.447230473745975,4.34467416102053,59.13865546218488,80.58809526148353,NY,6,34,56975,11.8,215.84
Wisconsin,WI,Milwaukee,67.62036202526309,131.01579353996175,29.260889784536637,65.72826407309165,34.84112337886746,3.011899200779604,32.37963797473692,80.87685905683341,WI,6,36,594865,7.25,157.15
Texas,TX,New Braunfels,25.735294117647058,171.21953130921378,11.20689655172414,30.555555555555557,45.228157704932336,4.323526314581942,74.26470588235293,62.42022603228854,TX,5,26,58059,7.25,228.0
Texas,TX,Rowlett,38.89180672268908,329.78127498348863,31.03448275862069,51.38888888888889,31.6301495060638,2.5039018333271184,61.10819327731093,75.31548007616561,TX,9,126,56345,7.25,142.62
Maryland,MD,Bowie,13.970588235294118,82.97956348704646,44.827586206896555,83.10185185185186,47.0824315502326,5.815679732107307,86.02941176470587,72.27812682162869,MD,9,138,55458,11.0,337.17
Texas,TX,Euless,14.228524743230624,224.93784472754467,86.20689655172414,38.888888888888886,47.18992568619203,3.728261347847746,85.77147525676936,73.29443759997541,TX,5,110,51411,7.25,212.49
Pennsylvania,PA,Millcreek township,48.439302191464826,106.96865585845184,69.42528735632183,61.1111111111111,19.209196721244265,2.3364370756813755,51.560697808535174,72.953366418198,PA,0,61,53620,7.25,177.43
Indiana,IN,Perry township,66.87018449309933,127.40866584202709,62.26959778680314,64.2846181236059,31.371273158368055,6.554958990219497,33.12981550690068,69.72052343431051,IN,0,119,109087,7.25,148.26
New York,NY,Ramapo town,66.77312339077045,109.32521035280635,30.56718664477285,75.77160493827161,30.30399691011643,3.7348092376608064,33.22687660922955,63.83611839461609,NY,8,79,126661,11.8,174.87
Arizona,AZ,Surprise,20.58823529411765,97.13410893728536,12.06896551724138,77.77777777777777,33.87140224081802,2.704500104700935,79.41176470588233,57.685124360129265,AZ,8,121,117643,12.0,325.76
Virginia,VA,Virginia Beach,42.21994884910485,112.3965685447097,22.802724095827546,69.77513227513228,35.08550302819155,4.403680846219099,57.780051150895126,76.27169425776539,VA,1,111,438859,7.25,253.97
Colorado,CO,Arvada,43.2546566107012,172.9479500084059,42.795356345581496,69.4714234782728,52.91790108999386,4.494514607665848,56.74534338929881,74.3007514239878,CO,2,127,106917,12.0,211.99
California,CA,Hemet,66.01929810385694,199.24481428298387,43.82594417077176,62.15277777777777,39.27680245368248,5.082538136239478,33.98070189614307,69.4802883751472,CA,2,31,79090,13.0,99.32
Texas,TX,Pharr,63.28174879965161,227.35267352970106,81.99233716475095,71.85185185185185,27.090134673817055,4.0698205854474745,36.718251200348384,81.9329342937353,TX,8,133,70778,7.25,105.81
Michigan,MI,Sterling Heights,32.843137254901954,271.84355562382837,56.537356321839084,51.98412698412698,42.245195432058026,2.545930225259405,67.15686274509804,74.78219854757174,MI,7,67,129709,9.65,153.99
Illinois,IL,Wayne township,25.532407407407405,148.77207152787224,30.973228696438326,66.9287270463741,41.58231492697483,3.389404441913639,74.46759259259258,79.24548139036072,IL,5,21,66661,10.0,237.98
Indiana,IN,Anderson,42.14460784313725,157.97531614006178,23.218390804597703,84.25925925925925,25.2342484164774,3.82151096498492,57.85539215686275,74.04432686654945,IN,1,148,56065,7.25,238.2
Pennsylvania,PA,Bristol township,43.67647058823529,93.15118490530985,29.310344827586206,61.1111111111111,43.46740375791679,2.4522724217032965,56.32352941176471,61.471213593243355,PA,5,65,54550,7.25,236.43
Indiana,IN,Concord township,24.248366013071895,118.82163718258505,26.45274584929757,85.0,31.606859109939254,8.586683389436303,75.75163398692811,69.12409764623835,IN,5,30,55114,7.25,261.09
Arizona,AZ,Gilbert town,42.326546003016595,119.04194524623193,32.79967159277504,87.20238095238096,38.75211589791191,2.783139045144207,57.67345399698341,62.290367766225955,AZ,1,28,209493,12.0,219.62
California,CA,Watsonville,63.11274509803922,144.12123705026414,26.62068965517242,85.18518518518518,64.8189639835394,4.350857466656077,36.88725490196079,73.06287645062473,CA,6,47,51278,13.0,172.55
Texas,TX,Little Elm,38.77450980392157,200.44480935548086,16.030377668308706,82.29166666666667,26.759052735061992,3.5159905380374328,61.22549019607843,73.95760053541055,TX,1,105,26197,7.25,215.38
Illinois,IL,Bloomingdale township,61.37998841466795,119.58397613084192,29.510977097147965,72.61795145693922,23.211124562347432,1.3256099204438865,38.62001158533204,67.55424655622552,IL,7,139,112046,10.0,202.16
Illinois,IL,Evanston,37.5,128.18927621369102,6.896551724137932,77.77777777777777,54.11254804197966,5.165141587677723,62.49999999999999,79.9330293620978,IL,3,134,74585,10.0,278.81
Illinois,IL,Frankfort township,61.78942072980354,167.79303515233883,30.172345117509327,70.37736288182253,45.27758029300995,3.8876297822651065,38.210579270196455,71.10363117044403,IL,7,46,57165,10.0,149.87
Colorado,CO,Thornton,100.0,96.545489975082,26.018497785739164,86.1111111111111,36.11802968237021,4.880203968327233,0.0,70.55307010889601,CO,5,149,119391,12.0,128.15
Georgia,GA,Brookhaven,12.745098039215685,182.38799244428466,37.93103448275862,75.84531221239449,40.106637032018426,2.274385373872642,87.25490196078432,71.42343775798749,GA,2,58,49688,5.15,265.03
Florida,FL,Miramar,21.568627450980397,190.58936178987636,13.79310344827586,58.33333333333334,53.10210316396097,3.8694306768558953,78.4313725490196,71.31251638871146,FL,0,84,122300,8.56,259.32
Georgia,GA,South Fulton,27.148692810457515,85.34664596430564,16.264367816091955,84.02777777777777,55.506421968838545,5.141546856177422,72.8513071895425,83.05370504999611,GA,5,120,86142,5.15,321.45
Illinois,IL,Wheatland township,43.066508654743956,136.52952112824025,20.302864440795474,76.62037037037037,30.85655004094239,1.959168912104839,56.93349134525606,72.39188188114514,IL,3,41,81483,10.0,214.36
Oklahoma,OK,Broken Arrow,51.34648277760302,107.03675571144122,29.35632652649145,67.79106280193237,28.407758189305092,2.2451965489221783,48.65351722239698,64.29598962935918,OK,9,54,99246,7.25,206.36
Arizona,AZ,Casa Grande,56.59915559231844,227.49969247099693,46.86127174614971,55.66738095478884,60.95382571323901,5.096578839879829,43.400844407681575,81.06265956690008,AZ,4,43,48955,12.0,117.58
Montana,MT,Great Falls,48.235294117647065,60.548201589326226,22.41379310344828,68.51851851851852,25.07300721253825,1.7244072409659874,51.764705882352935,52.73282797821813,MT,3,27,59243,8.65,228.13
Florida,FL,Homestead,12.745098039215687,555.2061759726706,6.0344827586206895,79.62962962962962,48.89478268250868,2.238009106471558,87.25490196078432,71.66985546542118,FL,5,123,61034,8.56,126.98
New Jersey,NJ,Jackson township,31.94716775599128,138.48132600201257,28.920522394196176,66.00404606286959,30.70749150574531,2.376501772292352,68.0528322440087,77.7577204427644,NJ,3,18,55052,11.0,222.12
Illinois,IL,Rockford,72.73606811145511,106.13301378675527,54.137931034482754,62.8858024691358,27.08852226177766,7.056027604742154,27.263931888544892,66.93845875118745,IL,6,130,153147,10.0,153.33
